"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Indiana","Not Hispanic or Latino","28.374999999999996"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Indiana","Black or African American, not Hispanic/Latino","62.375"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Indiana","White, not Hispanic or Latino","26.4875"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Iowa","White","27.700000000000003"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Iowa","Not Hispanic or Latino","27.950000000000003"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Iowa","White, not Hispanic or Latino","27.8125"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Kansas","Black or African American","68.77142857142857"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Kansas","White","23.9375"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Kansas","Not Hispanic or Latino","25.0625"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Kansas","Black or African American, not Hispanic/Latino","68.87142857142855"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Kansas","White, not Hispanic or Latino","23.787499999999998"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Kentucky","Black or African American","59.55"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Kentucky","White","26.862499999999997"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Kentucky","Not Hispanic or Latino","28.387500000000003"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Kentucky","Black or African American, not Hispanic/Latino","59.6625"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Kentucky","White, not Hispanic or Latino","26.8625"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Louisiana","Black or African American","59.8875"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Louisiana","White","25.0875"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Louisiana","Not Hispanic or Latino","32.775000000000006"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Louisiana","Black or African American, not Hispanic/Latino","59.975"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Louisiana","White, not Hispanic or Latino","25.125"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Maine","White","27.299999999999997"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Maine","Not Hispanic or Latino","27.349999999999998"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Maine","White, not Hispanic or Latino","27.275"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Maryland","Black or African American","58.43749999999999"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Maryland","White","24.200000000000003"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Maryland","Not Hispanic or Latino","29.8"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Maryland","Black or African American, not Hispanic/Latino","58.837500000000006"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Maryland","White, not Hispanic or Latino","24.425"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Massachusetts","Black or African American","47.387499999999996"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Massachusetts","White","26.9875"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Massachusetts","Not Hispanic or Latino","27.400000000000002"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Massachusetts","Black or African American, not Hispanic/Latino","50.1375"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Massachusetts","White, not Hispanic or Latino","27.1125"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Michigan","Black or African American","50.4375"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Michigan","White","24.7375"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Michigan","Not Hispanic or Latino","27.049999999999997"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Michigan","Black or African American, not Hispanic/Latino","50.55"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Michigan","White, not Hispanic or Latino","24.687499999999996"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Minnesota","White","28.487499999999997"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Minnesota","Not Hispanic or Latino","28.4875"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Minnesota","White, not Hispanic or Latino","28.374999999999996"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Mississippi","Black or African American","74.15"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Mississippi","White","25.599999999999998"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Mississippi","Not Hispanic or Latino","38.025000000000006"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Mississippi","Black or African American, not Hispanic/Latino","74.575"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Mississippi","White, not Hispanic or Latino","25.725"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Missouri","Black or African American","55.7125"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Missouri","White","23.6875"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Missouri","Not Hispanic or Latino","25.6625"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Missouri","Black or African American, not Hispanic/Latino","55.7875"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Missouri","White, not Hispanic or Latino","23.6875"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Montana","White","29.337500000000002"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Montana","Not Hispanic or Latino","29.5875"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Montana","White, not Hispanic or Latino","29.3"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Nebraska","White","25.325000000000003"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Nebraska","Not Hispanic or Latino","25.7125"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Nebraska","White, not Hispanic or Latino","25.424999999999997"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Nevada","Black or African American","63.85"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Nevada","White","26.6125"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Nevada","Not Hispanic or Latino","27.349999999999998"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Nevada","Black or African American, not Hispanic/Latino","65.35"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Nevada","White, not Hispanic or Latino","27.1"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","New Hampshire","White","27.999999999999996"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","New Hampshire","Not Hispanic or Latino","27.4125"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","New Hampshire","White, not Hispanic or Latino","27.5875"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","New Jersey","Black or African American","56.95"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","New Jersey","White","23.999999999999996"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","New Jersey","Hispanic or Latino","17.575000000000003"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","New Jersey","Not Hispanic or Latino","26.625000000000004"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","New Jersey","Black or African American, not Hispanic/Latino","58.387499999999996"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","New Jersey","White, not Hispanic or Latino","24.275"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","New Mexico","White","27.6625"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","New Mexico","Hispanic or Latino","27.3625"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","New Mexico","Not Hispanic or Latino","27.5625"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","New Mexico","White, not Hispanic or Latino","27.624999999999996"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","New York","Asian or Pacific Islander","8.816666666666666"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","New York","Black or African American","50.699999999999996"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","New York","White","23.9875"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","New York","Hispanic or Latino","23.324999999999996"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","New York","Not Hispanic or Latino","26.174999999999997"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","New York","Black or African American, not Hispanic/Latino","53.6875"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","New York","White, not Hispanic or Latino","23.725"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","North Carolina","Black or African American","70.0875"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","North Carolina","White","24.487499999999997"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","North Carolina","Not Hispanic or Latino","31.425"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","North Carolina","Black or African American, not Hispanic/Latino","70.4375"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","North Carolina","White, not Hispanic or Latino","24.687500000000004"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","North Dakota","White","28.687500000000004"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","North Dakota","Not Hispanic or Latino","27.950000000000003"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","North Dakota","White, not Hispanic or Latino","28.037499999999998"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Ohio","Black or African American","58.5375"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Ohio","White","25.65"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Ohio","Not Hispanic or Latino","28.0625"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Ohio","Black or African American, not Hispanic/Latino","58.38750000000001"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Ohio","White, not Hispanic or Latino","25.675"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Oklahoma","American Indian or Alaska Native","35.3"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Oklahoma","Black or African American","60.46249999999999"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Oklahoma","White","24.675"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Oklahoma","Not Hispanic or Latino","26.049999999999997"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Oklahoma","Black or African American, not Hispanic/Latino","60.824999999999996"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Oklahoma","White, not Hispanic or Latino","24.75"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Oregon","White","28.4375"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Oregon","Not Hispanic or Latino","28.462500000000002"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Oregon","White, not Hispanic or Latino","28.5875"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Pennsylvania","Black or African American","59.6"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Pennsylvania","White","25.5"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Pennsylvania","Not Hispanic or Latino","27.424999999999997"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Pennsylvania","Black or African American, not Hispanic/Latino","60.462500000000006"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Pennsylvania","White, not Hispanic or Latino","25.537499999999998"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Rhode Island","White","26.1625"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Rhode Island","Not Hispanic or Latino","26.7125"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Rhode Island","White, not Hispanic or Latino","26.2375"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","South Carolina","Black or African American","69.35"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","South Carolina","White","25.0125"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","South Carolina","Not Hispanic or Latino","34.0375"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","South Carolina","Black or African American, not Hispanic/Latino","69.45"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","South Carolina","White, not Hispanic or Latino","25.174999999999997"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","South Dakota","White","29.225"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","South Dakota","Not Hispanic or Latino","29.249999999999996"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","South Dakota","White, not Hispanic or Latino","29.237499999999997"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Tennessee","Black or African American","68.7125"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Tennessee","White","26.175"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Tennessee","Not Hispanic or Latino","30.4375"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Tennessee","Black or African American, not Hispanic/Latino","68.96249999999999"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Tennessee","White, not Hispanic or Latino","26.262499999999996"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Texas","Black or African American","55.24999999999999"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Texas","White","24.1875"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Texas","Hispanic or Latino","20.475"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Texas","Not Hispanic or Latino","27.450000000000003"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Texas","Black or African American, not Hispanic/Latino","55.8625"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Texas","White, not Hispanic or Latino","24.937499999999996"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Utah","White","27.749999999999996"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Utah","Not Hispanic or Latino","27.874999999999996"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Utah","White, not Hispanic or Latino","27.8625"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Vermont","White","27.374999999999996"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Vermont","Not Hispanic or Latino","27.5625"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Vermont","White, not Hispanic or Latino","27.525"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Virginia","Black or African American","65.7125"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Virginia","White","24.974999999999998"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Virginia","Not Hispanic or Latino","30.612500000000004"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Virginia","Black or African American, not Hispanic/Latino","65.3125"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Virginia","White, not Hispanic or Latino","25.037499999999998"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Washington","Black or African American","55.150000000000006"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Washington","White","27.025"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Washington","Not Hispanic or Latino","26.962500000000002"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Washington","Black or African American, not Hispanic/Latino","56.4"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Washington","White, not Hispanic or Latino","27.200000000000003"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","West Virginia","White","25.25"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","West Virginia","Not Hispanic or Latino","26.099999999999998"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","West Virginia","White, not Hispanic or Latino","25.375"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Wisconsin","Black or African American","53.86666666666667"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Wisconsin","White","28.425"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Wisconsin","Not Hispanic or Latino","29"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Wisconsin","Black or African American, not Hispanic/Latino","54.56666666666666"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Wisconsin","White, not Hispanic or Latino","28.6125"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Wyoming","White","28.074999999999996"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Wyoming","Not Hispanic or Latino","28.475"
"Mental Health and Mental Disorders","3-7 Prostate cancer deaths (age adjusted per 100,000 standard population)","Wyoming","White, not Hispanic or Latino","28.412499999999998"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Alabama","White","3.3125000000000004"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Alabama","Not Hispanic or Latino","2.7249999999999996"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Alabama","White, not Hispanic or Latino","3.3250000000000006"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Alabama","Female","1.825"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Alabama","Male","3.9125"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Arizona","White","3"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Arizona","Not Hispanic or Latino","3.15"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Arizona","White, not Hispanic or Latino","3.3874999999999997"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Arizona","Female","1.5624999999999998"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Arizona","Male","4.324999999999999"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Arkansas","White","2.8124999999999996"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Arkansas","Not Hispanic or Latino","2.5625"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Arkansas","White, not Hispanic or Latino","2.875"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Arkansas","Female","1.842857142857143"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Arkansas","Male","3.55"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","California","Asian or Pacific Islander","0.5"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","California","White","3.0625"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","California","Hispanic or Latino","0.8"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","California","Not Hispanic or Latino","2.9375"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","California","White, not Hispanic or Latino","3.7249999999999996"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","California","Female","1.5999999999999999"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","California","Male","3.775"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Colorado","White","3.0625"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Colorado","Not Hispanic or Latino","3.1625"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Colorado","White, not Hispanic or Latino","3.3375"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Colorado","Female","1.9"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Colorado","Male","4.2125"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Connecticut","White","2.975"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Connecticut","Not Hispanic or Latino","2.8375000000000004"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Connecticut","White, not Hispanic or Latino","3.0625"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Connecticut","Female","1.7874999999999999"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Connecticut","Male","4.0625"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Delaware","White","3.5999999999999996"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Delaware","Not Hispanic or Latino","3.0749999999999997"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Delaware","White, not Hispanic or Latino","3.6624999999999996"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Delaware","Male","5.8"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Florida","White","3.225"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Florida","Hispanic or Latino","0.9833333333333334"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Florida","Not Hispanic or Latino","3.2"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Florida","White, not Hispanic or Latino","3.65"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Florida","Female","1.7625000000000002"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Florida","Male","4.325"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Georgia","White","3.3"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Georgia","Not Hispanic or Latino","2.6125000000000003"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Georgia","White, not Hispanic or Latino","3.3750000000000004"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Georgia","Female","1.7624999999999997"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Georgia","Male","3.6625"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Hawaii","Not Hispanic or Latino","1.7166666666666668"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Hawaii","Male","3.2"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Idaho","White","3.2750000000000004"
"Physical Activity and Fitness","3-8 Melanoma deaths (age adjusted per 100,000 standard population)","Idaho","Not Hispanic or Latino","3.2625000000000006"
